date,product with quantity,price
10-03-2015,Godrej Expert Creme Sct Natural Brown 1 Pc.,Rs.30.00
10-03-2015,Godrej Expert Hair Dye - Liquid  Natural Black 20ml,Rs.45.00
10-03-2015,Godrej Expert Hair Dye - Liquid  Natural Black 40ml,Rs.80.00
10-03-2015,Godrej No.1 Aloe Vera & White 4x70g,Rs.40.00
10-03-2015,Godrej No.1 Cocount & Neem 4x70g,Rs.40.00
10-03-2015,Godrej No.1 Jasmine 4x70g,Rs.40.00
10-03-2015,Godrej No.1 Lavender 4x70g,Rs.40.00
10-03-2015,Godrej No.1 Lime & Aloe Vera 4x70g,Rs.40.00
10-03-2015,Godrej No.1 Rose 4x70g,Rs.40.00
10-03-2015,Godrej No.1 Saffron & Milk 4x70g,Rs.40.00
10-03-2015,Godrej No.1 Sandal 4x70g,Rs.40.00
10-03-2015,Godrej Powder Hair Colour Advanced Burgandy 10g,Rs.35.00
10-03-2015,Godrej Powder Hair Colour Advanced Gentle Black 10g,Rs.35.00
10-03-2015,Godrej Powder Hair Colour Advanced Natural Brown 10g,Rs.35.00
10-03-2015,Godrej Powder Hair Colour Care Burgandy 10g,Rs.35.00
10-03-2015,Godrej Powder Hair Colour Care Gentle Black 10g,Rs.40.00
10-03-2015,Godrej Powder Hair Colour Care Natural Brown 10g,Rs.40.00
10-03-2015,Godrej Powder Hair Colour Dry Black 1 1 pcs,Rs.120.00
10-03-2015,Godrej Powder Hair Dye Original Natural Black 6g,Rs.35.00
10-03-2015,Godrej Renew - 1 Black Small 20ml,Rs.55.00
10-03-2015,Godrej Renew - Burgandy 3.16 50ml,Rs.120.00
10-03-2015,Godrej Renew - Burgundy Small 20ml,Rs.55.00
10-03-2015,Godrej Renew - Light Brown 4 50ml,Rs.99.00
10-03-2015,Godrej Renew - Natural Block 1 50ml,Rs.125.00
10-03-2015,Dove Body Lotion - Fresh Cucumber & Green Tea Scent  250ml,Rs.225.00
10-03-2015,Dove Body Lotion - Fresh Cucumber & Green Tea Scent  200ml,Rs.150.00
10-03-2015,Dove Face Wash Cream - Beauty Moisture 50g,Rs.99.00
10-03-2015,Dove Fash Wash Cream - Deep Pure 50g,Rs.90.00
10-03-2015,Eno - Lemon 100g,Rs.80.00
10-03-2015,Eno - Mint 170ml,Rs.68.00
10-03-2015,Eno - Orange 100g,Rs.90.00
10-03-2015,Eno - Regular 100g,Rs.90.00
10-03-2015,Eva Talc - Cool Splash 100g,Rs.39.00
10-03-2015,Eva Talc - Fantasy 50g,Rs.25.00
10-03-2015,Eva Talc - Fresh 50g,Rs.25.00
10-03-2015,Eva Talc - Mystique 50g,Rs.25.00
10-03-2015,Eva Talc - Sandal 50g,Rs.25.00
10-03-2015,Eva Talc - Sweet 50g,Rs.25.00
10-03-2015,Everyuth - Body Lotion 100ml,Rs.40.00
10-03-2015,Everyuth - Cold Cream 50g,Rs.50.00
10-03-2015,Everyuth - Cucumber 60g,Rs.55.00
10-03-2015,Everyuth - Fairness Peel Off Mask 30g,Rs.50.00
10-03-2015,Everyuth - Golden Glow 30g,Rs.50.00
10-03-2015,Everyuth Face Wash - Fairness 60g,Rs.60.00
10-03-2015,Everyuth Face Wash - Fruit 60ml,Rs.55.00
10-03-2015,Everyuth Face Wash - Lemon 60ml,Rs.49.00
10-03-2015,Everyuth Face Wash - Light & Clear 50ml,Rs.50.00
10-03-2015,Everyuth Face Wash - Neem 60g,Rs.49.00
10-03-2015,Everyuth Face Wash - Pollution Defence 50g,Rs.50.00
10-03-2015,Everyuth Face Wash - Skin Balance 50g,Rs.50.00
10-03-2015,Everyuth Sun Body Cream - SPF30 50 Gms,Rs.99.00
10-03-2015,Everyuth Sun Body Lotion - SPF15 50g,Rs.99.00
10-03-2015,Everyuth Sun Body Lotion - SPF30 50g,Rs.125.00
10-03-2015,Everyuth Walnut Scrub 50g,Rs.65.00
10-03-2015,Fair & Lovely Advanced Multi Vitamin BEF 25g,Rs.45.00
10-03-2015,Fair & Lovely Advanced Multivitamin Fairness Cream 25g,Rs.45.00
10-03-2015,Fair & Lovely Ayurvedic Care 25g,Rs.60.00
10-03-2015,Fair & Lovely Forever Glow 50g,Rs.99.00
10-03-2015,Fair & Lovely Max Fairness For Men 15g,Rs.25.00
10-03-2015,Fair & Lovely Menz Face Wash 20g,Rs.30.00
10-03-2015,Fair & Lovely Multivitamin Face Wash 50g,Rs.55.00
10-03-2015,Fair & Lovely Multivitamin Pump Tube SPF15 50g,Rs.99.00
10-03-2015,Fair & Lovely Winter Fairness Cream 25g,Rs.50.00
10-03-2015,Fairever Fairness Cream 50g,Rs.86.00
10-03-2015,Whisper Maxi Fit Regular 8's,Rs.75.00
10-03-2015,Whisper Maxi Night XL Wings 7's,Rs.85.00
10-03-2015,Whisper Ultra Clean L Wings 8's,Rs.80.00
10-03-2015,Whisper Ultra Clean XL Wings 7's,Rs.80.00
10-03-2015,Whisper Ultra Night XL Wings 7's,Rs.85.00
10-03-2015,Whisper Ultra Night XXXL Wings 3's,Rs.78.00
10-03-2015,Whisper Ultra Soft XL Wings 7's,Rs.78.00
10-03-2015,Axe After Shave Lotion - Denim 100ml,Rs.200.00
10-03-2015,Axe After Shave Lotion - Pulse 100ml,Rs.200.00
10-03-2015,Axe Cologne Talc - Denim 300g,Rs.115.00
10-03-2015,Axe Cologne Talc - Pulse 300g,Rs.115.00
10-03-2015,Axe Deodorant Body Spray - Blast 150ml,Rs.180.00
10-03-2015,Axe Deodorant Body Spray - Dark Temptation 150ml,Rs.180.00
10-03-2015,Axe Deodorant Body Spray - Music Star 150ml,Rs.180.00
10-03-2015,Axe Deodorant Body Spray - Musk 150ml,Rs.180.00
10-03-2015,Axe Deodorant Body Spray - Provoke 150ml,Rs.180.00
10-03-2015,Axe Deodorant Body Spray - Pulse 150ml,Rs.180.00
10-03-2015,Axe Lather Shaving Cream - Denim 60g,Rs.63.00
10-03-2015,Banjaras Advanced Skin Lightening Serum  60ml,Rs.600.00
10-03-2015,Banjaras Aloevera Face Pack 100g,Rs.85.00
10-03-2015,Banjaras Aloevera Skin Gel 100g,Rs.185.00
10-03-2015,Banjaras Anti Pimple Face Pack 100g,Rs.120.00
10-03-2015,Banjaras Cucumber Face Pack 100g,Rs.120.00
10-03-2015,Banjaras Fair Glow Face Packs 100g,Rs.85.00
