date,product with quantity,price
10-03-2015,Red Chilli - Milagai 500g,Rs.67.00
10-03-2015,Red Chilli Round - Gundu Milagai 250g,Rs.55.00
10-03-2015,Red Chilli Round - Gundu Milagai 500g,Rs.108.00
10-03-2015,Rice - Jeeraga Samba 1Kg,Rs.98.00
10-03-2015,Sakthi Bengal Gram Flour - Kadalai Maavu 500g,Rs.53.00
10-03-2015,Sakthi Raagi Flour 500g,Rs.26.50
10-03-2015,Sesame - Black  100g,Rs.19.00
10-03-2015,Sesame - White 100g,Rs.25.00
10-03-2015,Sugar 5Kgs,Rs.185.00
10-03-2015,Sukku - Dry Ginger 50g,Rs.19.00
10-03-2015,Tamarind (Seedless) - Sambar Puli 500g,Rs.70.00
10-03-2015,Tata Lite - Low Sodium Salt 1Kg,Rs.27.00
10-03-2015,Tata Salt 1Kg,Rs.17.00
10-03-2015,Wheat - Kothumai 5Kgs,Rs.250.00
10-03-2015,Aachi Biriyani Masala 50g,Rs.29.50
10-03-2015,Aachi Chicken 65 Masala 50g,Rs.21.50
10-03-2015,Aachi Chicken Masala 100g,Rs.52.50
10-03-2015,Aachi Chicken Masala 50g,Rs.26.25
10-03-2015,Aachi Chilli Chicken Masala 50g,Rs.43.25
10-03-2015,Aachi Cut Mango Pickles 300g,Rs.62.00
10-03-2015,Aachi Egg Curry Masala 50g,Rs.24.25
10-03-2015,Aachi Fish Curry Masala 50g,Rs.17.00
10-03-2015,Aachi Fish Fry Masala 50g,Rs.22.00
10-03-2015,Aachi Garlic Pickles 300g,Rs.74.00
10-03-2015,Aachi Ginger Garlic Paste 200g,Rs.32.00
10-03-2015,Aachi Lime Pickles 300g,Rs.62.00
10-03-2015,Aachi Mango Avakkai Pickles 300g,Rs.62.00
10-03-2015,Aachi Mango Thokku Pickles 300g,Rs.62.00
10-03-2015,Aachi Mixed Vegetables Pickles 300g,Rs.62.00
10-03-2015,Aachi Mutton Masala 100g,Rs.37.50
10-03-2015,Aachi Pepper Chicken Masala 50g,Rs.27.00
10-03-2015,Aachi Prawn Masala 50g,Rs.28.00
10-03-2015,Aachi Tamarind Paste 300g,Rs.65.00
10-03-2015,Aachi Tomato Pickles 300g,Rs.62.00
10-03-2015,Aachi Turmeric Powder 100g,Rs.24.25
10-03-2015,Almond 100g,Rs.109.00
10-03-2015,Anil Idiyaappam 500g,Rs.35.00
10-03-2015,Anil Maida 1Kg,Rs.45.00
10-03-2015,Anil Rice Flour 500g,Rs.24.00
10-03-2015,Anjali Gingelly Oil 1Ltr,Rs.256.00
10-03-2015,Annapurna Atta - Farm Fresh Whole Wheat 5 Kgs,Rs.215.00
10-03-2015,Aval-Thick 500g,Rs.30.00
10-03-2015,Aval-Thin 500g,Rs.30.00
10-03-2015,Best Basmati Rice - Select 1 Kg,Rs.150.00
10-03-2015,Black Eyed Peas - Vellai Karamani 500g,Rs.46.00
10-03-2015,Black Gram - Karupulundu 500g,Rs.35.00
10-03-2015,Black Karamani - Thatampayaru  500gm,Rs.57.00
10-03-2015,Bombay Rava ,Rs.12.00
10-03-2015,Broken Beans - Mochakottai 500g,Rs.65.00
10-03-2015,Cardia Life - Blend Of Olive & Corn Oil 1Ltr,Rs.155.00
10-03-2015,Cinnamon - Lavangapattai 100gm,Rs.36.00
10-03-2015,Cinnamon Leaf 50g,Rs.14.00
10-03-2015,Cinnamon Stick - Lavangapattai 50gm,Rs.47.00
10-03-2015,Corn Flour 500g,Rs.32.00
10-03-2015,Crystal Salt - Kal Uppu 1Kg,Rs.15.00
10-03-2015,Dabur Hommade Coconut Milk 200ml,Rs.55.00
10-03-2015,Dabur Hommade Garlic Paste 200g,Rs.38.00
10-03-2015,Dabur Hommade Ginger Paste 200g,Rs.40.00
10-03-2015,Dabur Hommade Ginger-Garlic Paste 200g,Rs.40.00
10-03-2015,Dabur Hommade Tamarind Paste 200g,Rs.32.00
10-03-2015,Dabur Hommade Tomato Pure 200ml,Rs.25.00
10-03-2015,Double Beans 250g,Rs.55.00
10-03-2015,Double Deer - Basmati Rice 1Kg,Rs.190.00
10-03-2015,Double Deer Zeeraka Samba Rice 1Kg,Rs.110.00
10-03-2015,Double Horse Kerala Matta Brown Rice 10kgs,Rs.530.00
10-03-2015,Dried Apricot  200g,Rs.130.00
10-03-2015,Dry Fruits - Mixed 100g,Rs.100.00
10-03-2015,Farrell Extra Virgin Olive Oil 1Ltr.,Rs.749.00
10-03-2015,Farrell Extra Virgin Olive Oil 500ml,Rs.499.00
