date,product with quantity,price
11-03-2015,MTR Tomato Pickle (500g),112.00
11-03-2015,Ruchi Magic Ginger Pickle (300g),58.00
11-03-2015,Ruchi Magic Amla Pickle (300g),60.00
11-03-2015,Ruchi Magic Citron Pickle (300g),60.00
11-03-2015,Ruchi Magic Cut Mango Pickle (300g),60.00
11-03-2015,Ruchi Magic Garlic Pickle (300g),73.00
11-03-2015,Ruchi Magic Lime Pickle (300g),60.00
11-03-2015,Ruchi Magic Mango Avakai Pickle (300g),60.00
11-03-2015,Ruchi Magic Mango Thokku Pickle (300g),60.00
11-03-2015,Ruchi Magic Mixed Vegetable Pickle (300g),60.00
11-03-2015,Ruchi Magic Mango Ginger Pickle (300g),56.00
11-03-2015,Sakthi Garlic Pickle (300g),52.00
11-03-2015,Sakthi Ginger Pickle (300g),50.00
11-03-2015,Sakthi Amla Pickle (300g),49.00
11-03-2015,Sakthi Cut Mango Pickle (300g),46.00
11-03-2015,Sakthi Lime Pickle (300g),46.00
11-03-2015,Sakthi Mango Thokku Pickle (300g),46.00
11-03-2015,Sakthi Onion Thokku Pickle (300g),49.00
11-03-2015,Twin Birds Fish Thokku Pickle (300g),122.00
11-03-2015,Orbit Mixed Fruit Sugar Free Chewing Gum (1 Piece),5.00
11-03-2015,Orbit Winter Frost Sugar Free Chewing Gum (1 Piece),5.00
11-03-2015,Pim Pom Solano Lollipop (1 Piece),3.00
11-03-2015,Tic Tac Orange Flavour (14.7g),12.00
11-03-2015,Tic Tac Spear Mint (14.7g),12.00
11-03-2015,Ambika Appalam - Size 6 (100g),38.00
11-03-2015,Ambika Appalam - Size 3 (225g),81.00
11-03-2015,Bindu Appalam Super Taste (75g),30.00
11-03-2015,Bindu Appalams (320g),113.00
11-03-2015,Bindu Appalams Bindu Gold (100g),40.00
11-03-2015,Bindu Appalams Dinner Special  (200g),71.00
11-03-2015,Bindu Appalams Extra Special  (160g),64.00
11-03-2015,Bindu Appalams Mini Special (100g),43.00
11-03-2015,Bindu Appalams Super Special  (270g),97.00
11-03-2015,Bindu Baby Appalams (100g),77.00
11-03-2015,Bindu Daily Dinner Appalam (100g),43.00
11-03-2015,Bindu Masala Chips/ Pappad Poo (100g),25.00
11-03-2015,Bindu No1 Appalam (120g),48.00
11-03-2015,Bindu Punjabi Papad (200g),63.00
11-03-2015,Fryums/ Colour Vathal (250g),24.00
11-03-2015,Appala Poo (100g),18.00
11-03-2015,Fryums/ Colour Vathal (100g),10.00
11-03-2015,Lijjat Papad (200g),58.00
11-03-2015,Lijjat Pepper Chips (100g),21.50
11-03-2015,Lijjat Jeera Cgips (100g),22.00
11-03-2015,Popular Appalam Dinner Special (200g),65.00
11-03-2015,Popular Appalam Mini Special (70g),28.00
11-03-2015,Popular Appalam/ Pappad Poo (160g),57.00
11-03-2015,Popular Dinner Appalam (100g),41.00
11-03-2015,Popular Appalam/  (100g),37.00
11-03-2015,Popular Appalam/Pappad Mini Special (70g),28.00
11-03-2015,Popular Appallam Party Special (320g),102.00
11-03-2015,Popular Appallam Super Special (270g),98.00
11-03-2015,Aachi Mixed Fruit Jam (100g),24.00
11-03-2015,Amul Cheese Spread (200g),74.00
11-03-2015,Amul Cheese Spread Spicy Garlic (200g),74.00
11-03-2015,Amul Cheese Cubes,15.00
11-03-2015,Annai Agmark Honey (250g) Buy 1 Get 1 Free,162.00
11-03-2015,Dabur Honey (100g),55.00
11-03-2015,Dabur Honey (1Kg),348.00
11-03-2015,Dabur Honey (250g),113.00
11-03-2015,Dabur Honey (500g),186.00
11-03-2015,Kissan Mixed Fruit Jam (100g),24.00
11-03-2015,Kissan Mixed Fruit Jam Bottle (200g),47.00
11-03-2015,Kissan Mixed Fruit Jam Bottle (500g),107.00
11-03-2015,Lion Kashmir Honey (100g),44.00
11-03-2015,Lion Kashmir Honey (1Kg),352.00
11-03-2015,Lion Kashmir Honey (250g),151.00
11-03-2015,Lion Kashmir Honey (50g),27.00
11-03-2015,Lion Mixed Fruit Jam (250g),72.00
11-03-2015,Lion Mixed Fruit Jam (500g),132.00
11-03-2015,Nutella Chocolate Spread (350g),245.00
11-03-2015,Nutella Chocolate Spread (170g),165.00
11-03-2015,Pillsbury Choco Spread (180g),98.00
11-03-2015,Pro Nature Organic Honey (500g),252.00
11-03-2015,Sil Mixed Fruit Jam (270g),68.00
11-03-2015,Sil Mixed Fruit Jam Tub (100g),24.50
11-03-2015,Sil Mixed Strawberry Jam  (270g),68.00
11-03-2015,Sundrop Peanut Butter Crunchy (200g),105.00
11-03-2015,Estaniya Blackcurrant Rich Cream Wafers (50g),19.00
11-03-2015,Estaniya Chocolate Rich Cream Wafers (100g),37.00
11-03-2015,Estaniya Chocolate Rich Cream Wafers (50g),19.00
11-03-2015,Estaniya Strawberry Rich Cream Wafers (100g),37.00
11-03-2015,Estaniya Strawberry Rich Cream Wafers (50g),19.00
11-03-2015,Estaniya Vanilla Rich Cream Wafers (100g),37.00
11-03-2015,Estaniya Vanilla Rich Cream Wafers (50g),19.50
11-03-2015,Haldirams Badam Halwa (200g),39.00
11-03-2015,Haldirams Cham Cham (1Kg),166.00
11-03-2015,Haldirams Gulab Jamun (450g),86.00
11-03-2015,Haldirams Kesar Rasberry (450g),83.00
11-03-2015,Haldirams Rasagula Bottle (450g),83.00
11-03-2015,Haldirams Rasmalai (1Kg),168.00
11-03-2015,Haldirams Soan Cake (200g),58.50
11-03-2015,Haldirams Soan Cake (400g),112.50
11-03-2015,Haldirams Soan Papdi Chocolate (250g),63.00
11-03-2015,Haldirams Soan Papdi Coconut (250g),63.00
11-03-2015,Haldirams Soan Papdi Orange (250g),58.00
11-03-2015,Haldirams Soan Papdi Orange (500g),112.50
11-03-2015,Haldirams Soan Papdi Regular (250g),58.00
11-03-2015,Haldirams Soan Papdi Regular (500g),112.50
11-03-2015,Haldirams Special Soan Papdi (250g),88.00
11-03-2015,Haldirams Special Soan Papdi (500g),171.50
11-03-2015,Haldirams Sugarless Soan Papdi (250g),88.00
11-03-2015,Haldirams Soan Cake (100g),31.00
11-03-2015,Ooty Home Made Chocolate Bitter Nut (100g),73.00
11-03-2015,Ooty Home Made Chocolate Milky (100g),73.00
11-03-2015,Ooty Home Made Chocolate Nut Milk (100g),73.00
11-03-2015,MTR Gulab Jamun Jar (500g),98.00
11-03-2015,Rajarams Groundnut Balls (15s),28.00
11-03-2015,Rajarams Sesame White Balls (15s),32.00
11-03-2015,Rajarams Ground Nut Burphy (100g),23.00
11-03-2015,Britannia Bar Cake Butter Blast (65g),14.25
11-03-2015,Britannia Bar Cake Chocolate (65g),14.25
11-03-2015,Britannia Bar Cake Fruity Fun (65g),14.25
11-03-2015,Britannia Bar Cake Milk Masti (65g),14.25
11-03-2015,Britannia Bar Cake Orange Bites (65g),14.25
11-03-2015,Britannia Bar Cake Pineapple Plunge (65g),14.25
11-03-2015,Britannia Chunk Cake Fruit (30g),4.75
11-03-2015,Anil Rice Vermicelli (200g),24.00
11-03-2015,Anil Lemon Semiya (200g) ,17.50
11-03-2015,Anil Ragi Vermicelli (180g),16.50
